bucket,phase,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
"(7.0, 10.0]",NY,1,1.5,1.5,30,3563,895,1053,895,1053,102.92462198838612,168.80703970705878,0.25119281504350266,0.25119281504350266,0.2955374684254841,0.4532697165310132,-0.06651698007297221,0.02888706763636995,-0.0850076951217156,-0.0850076951217156,0.04737778268511333,0.3059442436388362,-0.05475142859533355,0.32769291444731996,False,False,False,False,-0.009747870248511058,-0.047377782685113334
"(7.0, 10.0]",NY,1,1.0,0.5,30,3563,1036,2404,1077,2363,31.81960597089167,168.80703970705878,0.2907662082514735,0.3022733651417345,0.6747123210777435,0.03452147067078304,-0.04658995228739826,0.008930565807154551,-0.08503716916535703,-0.06777643382996551,0.04737778268511333,0.30841355616791327,-0.017647347916439793,0.33020903231165777,False,False,False,False,-0.047804007981451714,-0.06642058857340437
"(0.0, 7.0]",NY-Asia,1,2.0,0.75,15,6515,448,2892,460,2880,1271.0808574961607,553.2777017267003,0.06876438986953184,0.07060629316960859,0.4438986953184958,0.4873369148119724,-0.19539524174980813,0.19510066884054653,-0.08521824163170218,-0.08015300755649113,0.08492366872244057,0.09280388416854517,-0.024039494299013323,0.10301923171131282,False,False,False,False,-0.06388173047459848,-0.07454998605315033
"(0.0, 7.0]",London,1,1.0,1.5,15,6455,2420,1339,2429,1330,-508.9886671840101,452.8573355974404,0.37490317583268784,0.37629744384198294,0.20743609604957397,0.4176607281177382,0.06374903175832689,-0.07885184619426958,-0.0852588695246244,-0.0817731995013866,0.07015605508868171,0.3561643835616438,0.018738792271044025,0.3729119206105699,False,True,False,False,-0.06652084494352299,-0.0758898572340737
"(0.0, 7.0]",Asia-London,1,1.0,0.75,60,1173,496,677,510,663,0.0,88.26334477646203,0.42284739982949704,0.43478260869565216,0.577152600170503,0.0,-0.010017050298380221,0.0,-0.08526286852213302,-0.06437625300636149,0.0752458182237528,0.41559263949936676,0.007254760330130283,0.45603452345112416,False,False,False,False,-0.05244104414020634,-0.06885195633116968
"(7.0, 10.0]",Asia-London,1,3.0,1.5,15,1429,24,292,24,292,307.33485469870277,63.31729597318141,0.016794961511546535,0.016794961511546535,0.20433869839048285,0.7788663400979705,-0.2561231630510847,0.21506987732589417,-0.08536210026205644,-0.08536210026205643,0.04430881453686593,0.022373506364571145,-0.0055785448530246105,0.03408106374634179,False,False,False,False,-0.02577932526428993,-0.055570712763173186
"(14.0, inf]",London,1,3.0,0.75,60,3737,359,2689,366,2682,690.7922125929045,70.09098694664937,0.09606636339309607,0.09793952368209793,0.7195611453037195,0.18437249130318445,-0.25147176879850147,0.18485207722582406,-0.08537564205345059,-0.07835129096969357,0.01875595048077318,0.0921132533778655,0.0039531100152305765,0.10561642645340774,False,False,False,False,0.03210413226250938,-0.026635754895470605
"(0.0, 7.0]",Asia,-1,4.0,1.5,60,12431,1531,6837,1534,6834,4104.606346153011,1034.7511205318165,0.12315984232965972,0.12340117448314697,0.5499959777974419,0.3268441798728984,-0.33235459737752393,0.33019116291151246,-0.08540300654644076,-0.0840756797022609,0.08323957208042929,0.11200923787528869,0.011150604454371035,0.12000632013344735,False,True,False,False,-0.03267212413899448,-0.05903756534271762
"(0.0, 7.0]",London,1,3.0,0.75,30,6455,473,4225,474,4224,1650.1280121019095,452.8573355974404,0.07327652982184353,0.07343144848954299,0.6545313710302091,0.2721920991479474,-0.27106893880712624,0.25563563316838256,-0.08558936072742539,-0.08500841572355243,0.07015605508868171,0.07734747632946537,-0.004070946507621839,0.08681385316428619,False,False,False,False,-0.0517897923654254,-0.0686895765464254
"(0.0, 7.0]",NY-Asia,-1,0.75,0.5,15,6515,2273,3564,2433,3404,72.90059245286548,553.2777017267003,0.3488871834228703,0.3734458940905602,0.5470452801227935,0.1040675364543362,-0.011857252494244052,0.011189653484706904,-0.08559126773197773,-0.054892879397365285,0.08492366872244057,0.3582105080631177,-0.009323324640247432,0.374900961503788,False,False,False,False,-0.11191230024961524,-0.09875178399079648
"(0.0, 7.0]",London,1,1.0,0.5,30,6455,2047,4334,2149,4232,19.814846003683556,452.8573355974404,0.31711851278079006,0.33292021688613477,0.67141750580945,0.011463981409759905,-0.018590240123934933,0.003069689543560582,-0.08567660566905606,-0.06197404951103902,0.07015605508868171,0.3116323770200043,0.005486135760785771,0.3278485903342484,False,False,False,False,-0.06943431756216242,-0.07755546161560925
"(0.0, 7.0]",NY-Asia,1,4.0,1.0,15,6515,30,2113,37,2106,1987.5085844100206,553.2777017267003,0.004604758250191865,0.0056792018419033,0.32432847275518034,0.6710667689946277,-0.30590943975441287,0.30506655171297326,-0.08576655676388019,-0.08039433880532305,0.08492366872244057,0.008427258539968788,-0.0038225002897769233,0.011771588381724773,False,False,False,False,-0.06798577669618157,-0.07687616673003088
"(0.0, 7.0]",NY-Asia,1,4.0,1.5,30,5797,142,1790,156,1776,2116.6086499112453,496.814157271104,0.024495428670001724,0.02691047093324133,0.308780403657064,0.6667241676729343,-0.3651888908055891,0.36512138173387015,-0.08576945098496785,-0.07248671853715004,0.08570194191324892,0.038869509503808644,-0.01437408083380692,0.04616463544597626,False,False,False,False,-0.07612318873380902,-0.08094631985938844
"(0.0, 7.0]",Asia,-1,2.0,1.5,30,12466,2936,4601,2956,4581,997.72501293798,1037.4376423559468,0.23552061607572597,0.23712497994545162,0.36908390823038667,0.3953954756938874,-0.08258463019412803,0.08003569813396277,-0.08577030558462753,-0.08015503204058774,0.08322137352446228,0.22285897344628747,0.012661642629438502,0.23335275208368325,False,True,False,False,-0.06979599406045893,-0.07778314982254322
"(0.0, 7.0]",NY,-1,0.75,1.0,30,1712,890,670,902,658,-24.215811107185125,120.26095462283489,0.5198598130841121,0.5268691588785047,0.39135514018691586,0.08878504672897203,-0.0014602803738317756,-0.014144749478495984,-0.08585091456192757,-0.07358455942174066,0.07024588470959982,0.5417882821954866,-0.02192846911137447,0.5754439077224156,False,False,False,False,-0.0482986582492222,-0.06707478640557489
"(0.0, 7.0]",Asia,1,1.5,1.5,30,12466,4389,4422,4416,4395,15.643894496470116,1037.4376423559468,0.3520776512112947,0.35424354243542433,0.35472485159634204,0.2931974971923633,-0.003970800577570993,0.0012549249555968327,-0.08593724914643644,-0.07943957547404755,0.08322137352446228,0.33473339503096744,0.017344256180327255,0.3466044603197955,False,True,False,False,-0.08700317157487701,-0.08647021036065672
"(0.0, 7.0]",Asia,-1,3.0,1.5,60,12431,2635,6711,2640,6706,2127.7068976176884,1034.7511205318165,0.2119700748129676,0.21237229506877967,0.5398600273509774,0.24816989783605503,-0.17387981658756335,0.1711613625305839,-0.08595802613740874,-0.08414803498625437,0.08323957208042929,0.20002979959770542,0.01194027521526217,0.21013713024119088,False,True,False,False,-0.04483942803823232,-0.06539872708782053
"(0.0, 7.0]",London,1,3.0,1.5,30,6455,566,2434,567,2433,1850.7582112160699,452.8573355974404,0.08768396591789311,0.08783888458559257,0.37707203718048027,0.5352439969016267,-0.30255615801704105,0.28671699631542524,-0.08599521679029752,-0.08529808278564997,0.07015605508868171,0.09197693457677796,-0.004292968658884844,0.10220001412706395,False,False,False,False,-0.04447481672485128,-0.0652350167575744
"(0.0, 7.0]",London-NY,1,2.0,0.5,15,491,68,366,72,362,38.289605598864696,33.53844112206749,0.1384928716904277,0.14663951120162932,0.745417515274949,0.11608961303462328,-0.09572301425661914,0.07798290346000956,-0.0860465081938957,-0.06567990941589164,0.06830639739728613,0.08236518120339864,0.056127690487029064,0.11897957761778791,False,True,False,False,0.016885602720135645,-0.03458045273688003
"(7.0, 10.0]",Asia-London,1,4.0,1.5,15,1429,5,292,5,292,358.2717129863973,63.31729597318141,0.0034989503149055285,0.0034989503149055285,0.20433869839048285,0.7921623512946117,-0.2925122463261022,0.25071498459509955,-0.08610607626786855,-0.08610607626786852,0.04430881453686593,0.006524128638797291,-0.0030251783238917623,0.013243419632797484,False,False,False,False,-0.024937090825962918,-0.055521583546915734
"(0.0, 7.0]",Asia-London,-1,0.75,1.0,60,1173,663,510,677,496,0.0,88.26334477646203,0.5652173913043478,0.577152600170503,0.43478260869565216,5.551115123125783e-17,-0.010869565217391304,0.0,-0.08611538344114411,-0.06522876792537258,0.0752458182237528,0.5663041048945839,-0.0010867135902361547,0.6066686888431523,False,False,False,False,-0.1189372078230708,-0.10252629563210745
"(0.0, 7.0]",Asia,-1,1.5,1.0,15,12483,2424,4629,2468,4585,956.3353767406708,1038.7458980700164,0.19418409036289352,0.197708884082352,0.37082432107666424,0.43499158856044223,-0.07954818553232396,0.07661102112798772,-0.08615000571411886,-0.0773380214154727,0.08321284130978263,0.18956129703485347,0.0046227933280400535,0.1994470979846521,False,False,False,False,-0.08326704504295979,-0.08470852537853932
"(0.0, 7.0]",NY-Asia,-1,0.75,1.0,30,5797,3052,2226,3087,2191,-65.94177557521964,496.814157271104,0.5264792133862343,0.5325168190443332,0.38399171985509745,0.08952906675866829,0.01086769018457823,-0.011375155351944046,-0.08620940708061474,-0.07564359717894147,0.08570194191324892,0.5417882821954866,-0.015309068809252313,0.5601012424525543,False,False,False,False,-0.11266149698135122,-0.09943545203098297
"(0.0, 7.0]",NY-Asia,-1,0.75,0.75,60,4596,2289,2289,2341,2237,1.4099589490762605,398.3156941197532,0.4980417754569191,0.5093559617058312,0.4980417754569191,0.003916449086161844,0.0,0.00030677957986863805,-0.08635895021120038,-0.06938767083783223,0.08666572979106901,0.4923266035908515,0.00571517186606757,0.5129853518415746,False,False,False,False,-0.10394378874430579,-0.09515136947775309
"(0.0, 7.0]",London,1,2.0,1.5,30,6455,1455,2393,1459,2389,574.6928720300423,452.8573355974404,0.22540666150271108,0.2260263361735089,0.3707203718048025,0.40387296669248646,-0.10526723470178156,0.08903065407126914,-0.08639263571919413,-0.08422377437140173,0.07015605508868171,0.2217199402007546,0.0036867213019564637,0.23630373439543545,False,False,False,False,-0.05010831361343187,-0.068250474666313
"(0.0, 7.0]",NY-Asia,1,3.0,1.0,15,6515,108,2112,117,2103,1778.2608578559668,553.2777017267003,0.016577129700690713,0.017958557175748274,0.3241749808135073,0.659247889485802,-0.2744435917114352,0.27294871187351755,-0.0864185485603582,-0.08089283866012793,0.08492366872244057,0.02646089821397607,-0.009883768513285356,0.03219890992466635,False,False,False,False,-0.06876545368356836,-0.07759200112196328
"(0.0, 7.0]",NY-Asia,1,1.5,0.75,30,5797,1404,3317,1430,3291,377.4790105029053,496.814157271104,0.24219423839917198,0.24667931688804554,0.5721925133689839,0.1856132482318441,-0.06585302742798,0.06511626884645598,-0.08643870049477294,-0.07634727389480744,0.08570194191324892,0.2690610094682139,-0.026866771069041895,0.2854693188172976,False,False,False,False,-0.05997522156830341,-0.07320696103153818
"(0.0, 7.0]",Asia,-1,2.0,1.0,15,12483,1346,4689,1368,4667,1955.6703477112387,1038.7458980700164,0.10782664423616117,0.1095890410958904,0.3756308579668349,0.5165424977970039,-0.15997756949451253,0.15666669452144827,-0.08652371628284689,-0.0812365257036592,0.08321284130978263,0.09998265996185192,0.007843984274309254,0.10757899562879865,False,True,False,False,-0.07022219973743501,-0.07837295801014095
"(10.0, 14.0]",London-NY,1,1.5,0.75,60,2347,723,1620,737,1606,1.2141666430146674,74.04473215694073,0.30805283340434597,0.314017895185343,0.6902428632296549,0.001704303365999138,-0.0556028973157222,0.0005173270741434459,-0.08663424180397361,-0.07321285279673032,0.03154867156239485,0.298071783908235,0.00998104949611095,0.32471210630209135,False,False,False,False,0.022004748691158746,-0.03231474655640743
"(7.0, 10.0]",NY,1,1.0,0.75,60,3555,1413,2082,1437,2058,8.902718469133085,168.52171409086787,0.39746835443037976,0.40421940928270045,0.5856540084388185,0.016877637130801704,-0.04177215189873418,0.002504280863328575,-0.08667201002017857,-0.07485766402861739,0.04740413898477296,0.41224892986499834,-0.014780575434618581,0.4354285644875573,False,False,False,False,-0.02365168307900511,-0.055161846549591845
"(0.0, 7.0]",NY-Asia,-1,1.5,1.5,60,4596,1940,1926,1957,1909,-21.069074388761145,398.3156941197532,0.4221061792863359,0.42580504786771106,0.41906005221932113,0.158833768494343,0.0045691906005221935,-0.004584219840896681,-0.0866807590314435,-0.07558415328731817,0.08666572979106901,0.4497876778663488,-0.027681498580012898,0.470366234213609,False,False,False,False,-0.09774730629481986,-0.09221403266313168
"(0.0, 7.0]",NY-Asia,-1,2.0,1.5,60,4596,1421,2025,1435,2011,195.2661021612586,398.3156941197532,0.30918189730200174,0.31222802436901653,0.4406005221932115,0.25021758050478676,-0.04253698868581375,0.042486097075991866,-0.0867166214008909,-0.07605517666633911,0.08666572979106901,0.3472398122625345,-0.038057914960532735,0.3669875128101507,False,False,False,False,-0.09206914342907857,-0.08939288241498473
"(0.0, 7.0]",Asia-London,1,1.0,0.5,60,1173,382,791,417,756,0.0,88.26334477646203,0.3256606990622336,0.3554987212276215,0.6743393009377664,0.0,-0.011508951406649617,0.0,-0.08675476963040242,-0.04199773638232057,0.0752458182237528,0.3227296431498175,0.002931055912416103,0.3612887959473341,False,False,False,False,-0.061179322060069936,-0.07396704584523618
"(0.0, 7.0]",Asia,-1,1.5,1.5,15,12483,2571,2574,2584,2561,-40.639682069894505,1038.7458980700164,0.20596010574381157,0.2070015220700152,0.2062004325883201,0.5878394616678683,-0.0003604902667627974,-0.0032556021845625656,-0.086828933761108,-0.08370468478249708,0.08321284130978263,0.19809259580371077,0.007867509940100798,0.20814249434859933,False,False,False,False,-0.08272099783706817,-0.08477496579908808
"(7.0, 10.0]",London-NY,-1,1.5,0.75,30,1712,513,1146,533,1126,19.64743236168336,78.41706703759255,0.2996495327102804,0.31133177570093457,0.669392523364486,0.030957943925233655,-0.052570093457943924,0.011476303949581402,-0.08689815109574134,-0.06061310436676938,0.04580436158737882,0.26715098593565473,0.03249854677462566,0.2974086023853114,False,True,False,False,-0.014035107419084293,-0.05046662925741281
"(0.0, 7.0]",Asia-London,-1,2.0,1.5,15,1173,140,259,140,259,94.78979979395862,88.26334477646203,0.11935208866155157,0.11935208866155157,0.2208013640238704,0.659846547314578,-0.09249786871270248,0.08080971849442338,-0.0869339684420319,-0.0869339684420319,0.0752458182237528,0.10456043003294607,0.0147916586286055,0.13034449203042842,False,False,False,False,-0.047250722742639834,-0.06709234559233587
"(10.0, 14.0]",Asia-London,-1,1.5,0.5,30,1271,233,941,237,937,48.90677564027075,38.445759606384954,0.18332022029897718,0.18646734854445318,0.7403619197482297,0.07631785995279305,-0.0952006294256491,0.038478973753163455,-0.08697008966649425,-0.08067583317554225,0.030248433994008617,0.2081862804754371,-0.024866060176459925,0.24059804331873946,False,False,False,False,0.005404999274638583,-0.04078254519592783
"(0.0, 7.0]",Asia,-1,1.5,1.5,30,12466,4395,4416,4422,4389,-15.643894496470116,1037.4376423559468,0.3525589603722124,0.35472485159634204,0.35424354243542433,0.2931974971923633,-0.0025268730948179046,-0.0012549249555968327,-0.08700317157487701,-0.08050549790248812,0.08322137352446228,0.3394319071687905,0.01312705320342189,0.35134271584545,False,True,False,False,-0.08593724914643644,-0.08647021036065672
"(0.0, 7.0]",NY-Asia,1,2.0,0.5,30,5797,713,4149,736,4126,640.6578646090011,496.814157271104,0.12299465240641712,0.12696222183888217,0.7157150250129377,0.16129032258064513,-0.11186820769363463,0.11051541566482682,-0.08705473394205673,-0.07713581036089408,0.08570194191324892,0.14939132910941838,-0.026396676703001262,0.16264712832918832,False,False,False,False,-0.07602116864102837,-0.08153795129154255
"(0.0, 7.0]",London,1,2.0,0.75,30,6455,1192,4161,1198,4155,627.0833413910223,452.8573355974404,0.18466305189775367,0.18559256390395043,0.6446165762974438,0.17072037180480248,-0.11413632842757553,0.09714691578482142,-0.08714546773143582,-0.08458930971439477,0.07015605508868171,0.18242329322987114,0.0022397586678825354,0.19600285912740326,False,False,False,False,-0.05486929033125909,-0.07100737903134746
"(14.0, inf]",London,1,4.0,1.5,30,3737,91,1270,91,1270,1285.403082074686,70.09098694664937,0.024351083757024352,0.024351083757024352,0.33984479529033984,0.6358041209526358,-0.41236285790741234,0.3439665726718453,-0.08715223571634019,-0.08715223571634023,0.01875595048077318,0.02482096659292865,-0.0004698828359042985,0.03224098360869184,False,False,False,False,0.014228220503031505,-0.03646200760665434
"(0.0, 7.0]",NY-Asia,1,1.0,0.75,60,4596,1944,2604,1975,2573,6.309586004555057,398.3156941197532,0.42297650130548303,0.4297214969538729,0.566579634464752,0.010443864229764954,-0.0019582245430809398,0.0013728429078666356,-0.08725111142628332,-0.07544736904160099,0.08666572979106901,0.41559263949936676,0.007383861806116276,0.4359966531678339,False,False,False,False,-0.07148345291363724,-0.07936728216996028
"(0.0, 7.0]",London,1,1.5,0.5,60,6455,1546,4882,1581,4847,11.529690505613518,452.8573355974404,0.23950426026336175,0.24492641363284276,0.7563129357087529,0.004182804027885401,-0.01890007745933385,0.001786164292116734,-0.08726996825589883,-0.07642566151693678,0.07015605508868171,0.24562318408701483,-0.0061189238236530885,0.26072312223697897,False,False,False,False,-0.05833675448022109,-0.07280336136805995
